host_id,host_prof,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,lodging,days_available,days_since_review
37694131,0,4,123,40.65737,-73.94607,2,87,1,11,0.36,1,361,186.0
30283594,1,5,194,40.76253,-73.99803,3,379,30,0,0.0,121,185,
64205687,0,5,194,40.76297,-73.98888,2,69,4,126,3.81,1,163,25.0
30116728,0,5,190,40.78324,-73.95149,3,125,5,1,0.05,1,0,555.0
99108929,1,2,67,40.73707,-73.92082,1,30,7,4,0.43,2,206,45.0
25010766,0,4,121,40.68998,-73.93058,3,150,2,61,1.83,1,0,676.0
37579015,1,5,194,40.75689,-73.99315,2,98,1,42,1.27,5,126,10.0
1475812,1,5,203,40.72104,-73.99498,2,130,2,123,3.79,3,59,33.0
60437472,0,2,95,40.76491,-73.82561,3,122,3,32,1.06,1,84,28.0
41393276,0,4,92,40.64083,-73.96436,1,40,1,48,1.45,1,17,10.0
11304670,0,4,126,40.66469,-73.95125,2,29,5,3,0.1,1,206,190.0
99139601,0,1,83,40.81201,-73.90823,3,100,2,170,5.16,1,83,15.0
32545798,1,4,158,40.7146,-73.96321,2,90,1,1,0.03,5,0,927.0
22789212,0,2,144,40.74965,-73.94019,2,99,2,4,0.16,1,0,359.0
640117,1,4,158,40.70997,-73.9624,3,350,1,0,0.0,5,364,
48909179,0,5,137,40.82834,-73.9496,2,49,2,55,1.68,1,26,211.0
58254001,0,5,196,40.80185,-73.96807,2,80,3,17,0.51,1,129,6.0
99205045,0,1,44,40.88283,-73.89326,2,60,3,2,0.07,1,363,776.0
99202586,1,3,213,40.63135,-74.13023,2,79,2,21,0.64,5,355,9.0
26073602,0,5,149,40.79575,-73.94817,3,145,2,101,3.07,1,0,179.0
26495690,0,4,126,40.67141,-73.92643,3,90,30,0,0.0,1,0,
99235017,0,4,128,40.6471,-74.0075,3,138,3,74,2.27,1,83,21.0
44350279,1,5,201,40.73352,-73.9873,2,90,2,87,2.62,4,242,22.0
4047395,1,4,185,40.68572,-73.96627,3,95,14,5,0.17,2,186,401.0
21105084,1,5,137,40.81674,-73.95292,1,65,1,23,0.81,2,0,376.0
12063606,0,4,126,40.67747,-73.9466,3,90,9,7,0.54,1,0,59.0
92708653,0,4,121,40.68906,-73.93675,3,130,3,34,1.28,1,147,16.0
1419062,0,4,123,40.66149,-73.94278,2,70,2,48,1.45,1,72,325.0
35095754,1,4,157,40.67668,-74.01252,3,115,6,0,0.0,2,0,
46322461,0,4,158,40.71996,-73.95767,2,100,1,7,0.21,1,0,955.0
99274925,0,4,97,40.6179,-74.03282,1,40,1,24,0.78,1,89,12.0
71176935,0,2,75,40.69015,-73.8297,2,33,1,20,0.77,1,86,145.0
82854298,1,2,56,40.69837,-73.74255,2,39,1,64,1.94,2,0,574.0
34687918,0,5,196,40.79284,-73.96858,3,120,1,0,0.0,1,0,
13069275,0,5,137,40.82245,-73.95675,2,75,1,19,0.57,1,358,10.0
99346083,0,2,65,40.70811,-73.74103,3,125,30,0,0.0,1,365,
15858985,0,4,121,40.68852,-73.9499,3,140,5,0,0.0,1,168,
36861300,0,4,66,40.6998,-73.92167,3,70,2,72,2.2,1,146,20.0
20534715,0,4,158,40.71434,-73.96085,3,250,3,16,0.49,1,3,66.0
99392252,1,4,121,40.69115,-73.94526,2,65,1,194,5.88,4,0,44.0
1093220,1,4,66,40.70435,-73.92552,2,40,5,19,0.62,3,0,25.0
99392252,1,4,121,40.69143,-73.94302,2,50,1,186,5.65,4,0,42.0
25673940,0,2,144,40.74422,-73.95432,3,78,3,5,0.16,1,0,550.0
99392252,1,4,121,40.69349,-73.94439,2,50,1,171,5.17,4,0,57.0
75458625,1,2,67,40.74693,-73.91896,2,72,3,9,0.49,4,365,31.0
75458625,1,2,67,40.74777,-73.91685,2,108,3,36,1.18,4,356,46.0
75458625,1,2,67,40.74795,-73.91744,2,108,3,6,0.36,4,29,43.0
10711869,0,4,163,40.69211,-73.99092,3,170,2,21,0.64,1,8,45.0
90860,1,4,121,40.68271,-73.92991,3,125,2,118,3.69,4,68,16.0
99434002,0,5,187,40.7246,-73.97877,3,149,2,88,2.69,1,76,14.0
19977987,0,4,66,40.70051,-73.93909,3,125,1,12,0.38,1,0,652.0
31627488,0,4,158,40.71923,-73.94258,3,70,1,86,2.59,1,192,9.0
7765138,0,5,190,40.78057,-73.95734,3,120,2,13,0.4,1,0,819.0
14010411,0,4,180,40.67419,-73.96423,2,149,3,4,0.13,1,0,919.0
31747645,1,4,185,40.68548,-73.96288,2,90,4,0,0.0,2,0,
31661494,0,5,199,40.74817,-73.97595,2,150,2,74,2.34,1,112,9.0
390117,1,5,208,40.73142,-74.01,2,250,3,8,0.24,2,0,73.0
728477,0,5,219,40.72274,-74.00807,3,375,5,3,0.33,1,296,27.0
9293730,1,5,149,40.78815,-73.9436,3,95,30,12,0.38,16,338,57.0
52950465,1,5,210,40.75315,-73.97253,3,129,30,2,0.06,12,326,694.0
26943880,0,4,158,40.71529,-73.94532,2,80,3,6,0.2,1,0,612.0
4579626,1,4,183,40.67633,-73.9793,2,45,1,45,1.36,2,77,7.0
3250450,1,5,196,40.78895,-73.96754,2,53,31,2,0.06,18,249,621.0
61391963,1,5,210,40.75592,-73.96891,3,125,30,8,0.36,91,342,174.0
28786801,1,4,66,40.70268,-73.9265,2,65,1,3,0.09,2,0,689.0
23895443,0,5,137,40.81545,-73.95806,2,99,1,2,0.09,1,35,190.0
7529823,0,4,126,40.67453,-73.94537,2,45,2,109,3.3,1,131,22.0
99552750,0,5,190,40.76346,-73.96684,3,190,4,83,2.58,1,104,18.0
72596124,0,2,53,40.74912,-73.88667,3,80,1,202,6.13,1,143,16.0
19338842,0,2,101,40.77508,-73.91231,3,125,18,0,0.0,1,0,
6218023,0,4,126,40.67749,-73.94386,3,99,180,4,0.12,1,365,892.0
39461895,0,5,203,40.72021,-73.99592,3,229,10,9,0.27,1,137,45.0
32052000,1,4,113,40.57821,-73.94122,3,55,4,91,2.82,2,215,12.0
99539943,0,5,210,40.74828,-73.98401,2,189,1,4,0.12,1,365,510.0
99629743,1,4,185,40.68769,-73.96604,3,449,2,78,2.47,2,347,10.0
16098958,1,5,194,40.76702,-73.98741,3,202,30,3,0.11,96,327,672.0
99643776,1,5,188,40.71806,-73.99351,3,250,3,41,1.42,2,147,18.0
49519202,0,5,211,40.72576,-74.00381,2,85,5,0,0.0,1,0,
43718548,0,5,82,40.8622,-73.93349,2,52,3,16,0.49,1,0,268.0
99651727,0,1,83,40.81072,-73.92349,3,120,2,26,0.85,1,260,21.0
10703290,1,5,190,40.77344,-73.94911,2,90,2,61,1.84,3,0,46.0
39837217,1,4,66,40.70012,-73.93775,2,74,3,16,0.48,2,131,53.0
99665419,0,5,211,40.72391,-74.00658,3,75,4,9,0.53,1,0,266.0
62644193,0,4,114,40.64335,-73.92981,2,70,1,0,0.0,1,157,
1486872,1,4,170,40.66881,-73.99178,3,147,5,85,2.58,2,0,136.0
30047867,0,4,121,40.68707,-73.94437,2,50,2,3,0.09,1,0,916.0
24634123,0,5,187,40.72978,-73.98584,3,250,5,1,0.03,1,0,995.0
2276763,0,5,137,40.81678,-73.93836,2,40,5,3,0.16,1,0,190.0
1098809,0,5,206,40.74244,-73.99781,3,200,3,41,1.24,1,1,27.0
10966079,1,4,158,40.70915,-73.96102,2,80,4,116,3.5,2,133,14.0
42328181,0,4,158,40.71969,-73.94135,2,100,2,0,0.0,1,0,
8338942,1,5,203,40.72228,-73.99582,1,65,1,8,0.24,4,0,53.0
90771408,0,4,162,40.66565,-73.99172,2,70,1,30,0.91,1,297,35.0
96148809,0,4,121,40.68227,-73.93479,3,150,2,100,3.26,1,0,5.0
96595601,0,5,210,40.75966,-73.96313,3,135,3,21,0.67,1,0,59.0
99804239,0,2,51,40.74262,-73.87907,2,51,2,100,3.05,1,296,22.0
99865195,0,5,196,40.79772,-73.96213,3,335,4,59,1.89,1,263,59.0
8940513,0,4,183,40.67148,-73.97479,3,198,7,43,1.36,1,241,28.0
94945743,0,5,188,40.71546,-73.98907,2,120,6,3,0.09,1,0,410.0
98726662,1,4,117,40.60983,-73.95887,2,39,2,26,0.98,3,101,189.0
7453255,0,5,187,40.73199,-73.98956,2,51,7,0,0.0,1,0,
94100727,0,2,88,40.69426,-73.8964,3,87,2,36,1.11,1,0,675.0
30380688,0,4,66,40.68502,-73.90883,3,145,2,142,4.41,1,218,5.0
6051934,0,3,90,40.56933,-74.09493,2,80,1,7,0.22,1,358,248.0
6119933,1,4,158,40.70908,-73.96146,2,90,2,2,0.09,2,0,425.0
5503249,0,4,121,40.68127,-73.92686,3,125,7,29,0.95,1,347,49.0
59909443,0,4,121,40.67764,-73.92241,2,75,3,5,0.15,1,145,304.0
27443229,0,5,172,40.7161,-73.99828,3,140,2,43,1.32,1,0,188.0
84141567,1,2,63,40.73577,-73.89981,2,75,1,1,0.12,3,173,258.0
39890192,1,5,194,40.76406,-73.98868,3,150,45,6,0.21,12,267,101.0
37082109,0,4,159,40.62413,-74.03085,3,90,1,0,0.0,1,0,
99392252,1,4,121,40.69172,-73.94446,2,61,1,181,5.47,4,0,44.0
11845677,0,4,185,40.68229,-73.96154,3,160,2,97,3.0,1,68,5.0
24880134,1,4,180,40.67915,-73.96923,2,69,14,7,0.33,3,0,252.0
14482375,1,4,160,40.72214,-73.94345,2,199,3,20,0.66,3,0,13.0
100718,0,4,185,40.69278,-73.965,3,95,1,13,0.41,1,0,17.0
97521826,0,4,121,40.68816,-73.95791,2,120,3,1,0.1,1,179,313.0
53301314,0,5,149,40.80832,-73.93889,3,200,3,58,2.12,1,152,14.0
6521189,0,4,158,40.70953,-73.96445,3,190,5,18,0.57,1,5,42.0
20915650,0,5,149,40.79324,-73.94037,2,65,7,1,0.03,1,0,921.0
100107219,0,4,121,40.6854,-73.94614,3,160,2,68,2.05,1,48,8.0
100113704,0,5,190,40.76443,-73.96603,3,235,4,75,2.33,1,151,5.0
84562269,1,2,65,40.71935,-73.75383,2,35,2,5,0.18,2,0,78.0
2500106,0,4,185,40.68908,-73.9678,2,65,2,18,0.55,1,0,206.0
14676072,0,5,201,40.73626,-73.98104,3,180,3,0,0.0,1,0,
100128949,1,2,144,40.74364,-73.94676,2,55,14,20,0.61,4,2,189.0
100182541,0,4,160,40.73577,-73.95118,2,50,20,2,0.07,1,0,775.0
24297098,0,5,172,40.71807,-74.00215,3,100,6,1,0.03,1,0,981.0
100197679,0,5,210,40.74768,-73.98723,3,195,1,2,0.06,1,351,541.0
100202479,0,4,121,40.68642,-73.92864,3,100,3,86,3.02,1,25,12.0
7149725,0,4,66,40.70236,-73.92232,3,185,5,2,0.06,1,0,956.0
23955743,0,4,183,40.67879,-73.97438,3,135,1,12,0.37,1,0,840.0
8598491,0,5,187,40.72275,-73.97598,3,175,2,27,0.82,1,63,297.0
40991179,1,4,158,40.72022,-73.95814,3,345,3,13,0.41,2,9,44.0
12214869,0,4,92,40.63766,-73.96611,3,275,2,102,3.14,1,276,17.0
437960,0,5,210,40.76135,-73.96645,2,230,8,4,0.17,1,87,454.0
12126100,0,4,158,40.71538,-73.94712,2,85,2,26,0.8,1,221,275.0
10608644,0,4,121,40.68526,-73.94099,3,130,3,10,0.39,1,89,17.0
6588016,0,2,144,40.76112,-73.92631,3,79,3,43,1.35,1,105,17.0
37907767,0,5,190,40.7673,-73.96043,2,110,1,1,0.03,1,0,949.0
96424121,1,2,110,40.7036,-73.76637,2,63,1,63,1.91,3,363,5.0
55948559,1,1,96,40.86663,-73.84139,2,35,1,117,4.66,4,34,17.0
66602200,0,4,183,40.67688,-73.97602,2,100,2,131,3.97,1,126,15.0
80379,0,5,208,40.7359,-74.00191,2,120,1,107,3.25,1,83,9.0
39476034,1,2,103,40.67203,-73.76711,2,159,1,0,0.0,2,179,
100401692,0,4,114,40.6393,-73.9472,3,90,3,53,1.61,1,201,33.0
100421535,0,5,211,40.72524,-74.00218,3,350,5,2,0.06,1,0,921.0
51779729,0,4,158,40.71721,-73.95965,3,140,28,14,0.42,1,234,71.0
8962305,1,5,188,40.71214,-73.98955,2,90,5,10,0.3,3,20,261.0
76104209,1,5,206,40.74476,-73.99266,3,487,30,0,0.0,33,364,
17301301,0,4,158,40.70981,-73.94239,3,110,2,11,0.35,1,0,506.0
76104209,1,5,206,40.74633,-73.99201,3,300,30,0,0.0,33,364,
1427352,0,4,121,40.69098,-73.92622,2,40,2,2,0.06,1,0,625.0
2456412,0,4,158,40.71524,-73.96229,3,200,2,3,0.09,1,0,916.0
97536353,1,2,178,40.59055,-73.79281,2,60,1,5,0.16,2,158,631.0
1781401,0,4,121,40.68714,-73.93443,3,155,4,44,1.71,1,98,25.0
15055897,1,4,185,40.69043,-73.96736,2,75,2,1,0.03,2,0,989.0
82854298,1,2,56,40.69857,-73.74225,2,47,1,63,1.95,2,0,626.0
263882,1,4,121,40.68084,-73.91116,3,139,2,151,4.64,2,284,10.0
68787921,1,4,121,40.68817,-73.92319,2,39,3,33,1.03,4,146,180.0
515095,1,4,181,40.67855,-74.00075,2,79,2,74,2.24,2,45,9.0
62605071,1,4,141,40.57505,-74.00161,2,95,1,76,2.44,2,163,5.0
100586983,0,4,72,40.66733,-73.88348,3,93,1,209,6.35,1,86,25.0
24346282,0,4,183,40.67729,-73.98122,2,71,7,12,0.36,1,0,302.0
96101938,0,4,66,40.69636,-73.92482,3,88,2,19,0.62,1,0,193.0
78276061,0,4,142,40.61863,-73.93183,2,55,2,39,1.27,1,247,11.0
74815132,0,5,196,40.78825,-73.97231,3,115,5,5,0.16,1,0,822.0
19313463,0,4,152,40.65136,-73.9746,3,75,5,25,0.78,1,6,78.0
5598880,0,5,196,40.79985,-73.96138,3,135,7,7,0.22,1,99,478.0
23744032,0,5,208,40.7365,-73.99751,3,209,2,157,4.8,1,16,14.0
95623010,0,5,196,40.7762,-73.97944,3,185,2,145,4.59,1,215,14.0
6433320,0,4,66,40.69907,-73.92115,2,40,5,0,0.0,1,0,
52894477,0,4,126,40.67033,-73.96161,2,48,30,3,0.24,1,136,56.0
76104209,1,5,190,40.761,-73.9615,3,154,30,0,0.0,33,342,
100721907,0,5,206,40.74929,-73.99658,2,78,3,87,2.68,1,44,17.0
76104209,1,5,190,40.75954,-73.96099,3,163,30,0,0.0,33,364,
100746171,0,5,187,40.72515,-73.9839,3,129,3,76,2.32,1,74,10.0
100757200,0,4,159,40.63461,-74.02451,3,126,1,188,5.81,1,295,16.0
42986446,0,4,121,40.69136,-73.92803,3,229,2,8,0.25,1,0,310.0
43227390,0,5,187,40.72216,-73.97806,2,110,3,7,0.22,1,0,709.0
9329143,0,5,149,40.79931,-73.94196,3,170,6,3,0.16,1,0,192.0
84841205,0,2,134,40.76227,-73.92316,2,55,4,104,3.29,1,53,8.0
1327518,0,4,66,40.69061,-73.91348,2,40,30,0,0.0,1,5,
17328624,0,4,123,40.65731,-73.94693,3,200,5,9,0.29,1,166,359.0
4808861,0,5,210,40.75622,-73.96768,2,125,1,0,0.0,1,0,
16641743,0,5,187,40.72952,-73.98388,3,140,7,1,0.03,1,0,975.0
15353668,0,5,210,40.75228,-73.97186,3,144,28,0,0.0,1,90,
100829279,1,5,210,40.76195,-73.97148,3,210,1,202,6.4,3,211,25.0
87393824,0,2,147,40.71245,-73.79806,2,65,1,16,0.5,1,0,542.0
76667674,0,5,190,40.76397,-73.96245,3,186,2,109,3.42,1,77,13.0
3270460,1,4,123,40.6609,-73.95865,3,100,5,54,1.69,2,0,3.0
11742138,0,4,92,40.63667,-73.96705,3,250,4,3,1.07,1,35,15.0
72029809,0,4,121,40.69364,-73.93303,2,89,5,1,0.03,1,0,990.0
98235552,0,5,137,40.82364,-73.9533,2,60,3,0,0.0,1,0,
8712217,0,4,160,40.72667,-73.95221,3,200,4,0,0.0,1,0,
531006,0,5,196,40.79039,-73.96789,3,180,4,9,0.37,1,0,353.0
100970583,1,2,16,40.68774,-73.8593,2,50,4,82,2.52,2,215,29.0
18727732,0,4,158,40.71783,-73.94104,3,160,3,12,0.93,1,0,44.0
100971588,0,1,26,40.83844,-73.92489,3,75,4,37,1.21,1,26,3.0
80262218,1,5,190,40.77117,-73.95599,3,145,30,5,0.23,3,177,44.0
57125089,0,4,121,40.68118,-73.91107,3,119,2,152,4.68,1,14,16.0
14422390,0,2,134,40.76625,-73.93295,2,49,1,12,0.37,1,0,721.0
36743809,0,4,158,40.71443,-73.94153,3,300,2,2,0.06,1,310,956.0
1475812,1,5,203,40.71995,-73.99461,2,140,2,66,2.05,3,44,40.0
432149,0,4,121,40.69905,-73.94451,3,98,2,0,0.0,1,0,
8977158,1,4,181,40.68321,-73.99681,3,199,2,116,3.78,2,230,17.0
62256292,0,4,121,40.6804,-73.93648,3,125,3,91,2.8,1,78,9.0
1475015,1,5,210,40.75105,-73.97045,3,95,30,0,0.0,52,297,
21640001,0,2,64,40.7184,-73.86015,3,95,2,7,0.23,1,345,675.0
20691787,0,4,160,40.72482,-73.95408,2,60,1,92,2.85,1,0,199.0
68094795,1,5,190,40.76754,-73.96166,3,249,3,55,1.75,2,1,10.0
48498971,0,4,126,40.67741,-73.95386,3,160,30,2,0.09,1,0,229.0
101131690,0,5,194,40.75751,-73.99401,3,175,1,22,1.04,1,12,8.0
101131904,0,5,137,40.83124,-73.94501,2,40,2,59,1.9,1,39,17.0
844442,0,4,158,40.70758,-73.94197,2,115,2,0,0.0,1,0,
2305944,0,4,123,40.66082,-73.94532,3,79,5,48,1.64,1,0,137.0
22067387,0,5,214,40.7385,-73.98782,3,236,1,23,0.71,1,0,716.0
86408170,0,5,206,40.74368,-73.99825,2,120,1,1,0.03,1,0,986.0
19282734,0,4,121,40.68134,-73.92226,3,120,3,117,3.6,1,232,22.0
8832456,0,4,93,40.64381,-73.97018,2,54,1,132,4.03,1,70,17.0
8164085,0,2,41,40.69692,-73.90008,2,56,2,9,0.4,1,80,44.0
30653537,0,5,149,40.78941,-73.94881,2,60,1,8,0.25,1,0,787.0
22963797,0,4,158,40.71089,-73.96627,2,90,2,73,2.31,1,338,17.0
2394687,0,4,158,40.70005,-73.95101,3,260,1,1,0.11,1,88,277.0
62641421,0,5,190,40.7754,-73.95236,3,125,2,8,0.26,1,0,346.0
101262037,0,2,144,40.75378,-73.93449,2,65,1,5,0.15,1,66,74.0
99145869,0,4,158,40.71822,-73.95134,3,120,30,6,0.29,1,164,289.0
11262790,0,4,160,40.72474,-73.94859,2,55,5,3,0.09,1,0,922.0
3137269,0,4,126,40.67587,-73.93175,3,130,3,7,0.21,1,0,793.0
101276529,0,2,95,40.75558,-73.83343,2,96,1,73,2.3,1,343,21.0
1314045,1,4,158,40.71361,-73.94804,2,109,1,228,6.97,3,326,12.0
1314045,1,4,158,40.71326,-73.94947,2,99,1,220,6.71,3,352,10.0
48282875,0,4,158,40.70604,-73.94307,2,55,3,4,0.13,1,0,402.0
97186572,0,5,208,40.73088,-74.00378,3,300,1,59,1.83,1,73,12.0
19153021,0,5,149,40.78982,-73.94263,3,220,7,0,0.0,1,0,
59962617,0,5,187,40.72635,-73.98578,2,155,1,1,0.04,1,0,841.0
20414163,0,5,137,40.81102,-73.94712,3,133,4,23,0.72,1,5,103.0
57812046,1,4,92,40.64008,-73.96579,3,180,3,5,0.15,2,0,549.0
62413233,0,4,121,40.67718,-73.91405,3,135,4,9,0.29,1,0,416.0
101378990,0,5,210,40.74634,-73.98704,2,179,1,4,0.13,1,337,750.0
26504092,0,5,137,40.81407,-73.95092,3,100,3,2,0.06,1,0,916.0
34061867,0,5,190,40.77079,-73.95922,2,100,2,17,0.52,1,4,8.0
9864136,1,4,66,40.68602,-73.91522,2,45,1,2,0.06,26,250,647.0
1446988,0,5,187,40.73281,-73.98686,3,250,4,12,0.37,1,3,66.0
16098958,1,5,199,40.74461,-73.97216,3,180,30,0,0.0,96,320,
1407676,1,4,158,40.71623,-73.95777,2,350,1,19,0.64,4,244,7.0
2134232,1,5,219,40.71916,-74.01177,2,95,1,22,0.68,2,0,691.0
78832142,0,5,190,40.77851,-73.94985,3,218,2,60,1.85,1,305,21.0
101435219,1,4,121,40.69226,-73.93458,3,176,2,80,2.52,2,197,9.0
50145118,1,5,137,40.8091,-73.94241,2,89,1,3,0.1,3,0,690.0
10773304,0,5,188,40.71983,-73.98196,3,160,3,90,3.17,1,147,18.0
101113595,0,4,121,40.68012,-73.93862,2,89,2,2,0.07,1,0,920.0
101493347,0,1,73,40.89121,-73.85131,3,79,3,18,0.57,1,5,288.0
37447483,0,5,137,40.80102,-73.95401,2,70,3,62,1.94,1,73,10.0
8615868,0,4,183,40.67829,-73.97891,3,100,1,0,0.0,1,0,
4075380,0,4,158,40.71551,-73.96356,3,150,30,3,0.09,1,179,40.0
7728010,0,4,121,40.69117,-73.95876,2,63,5,9,0.28,1,342,45.0
34875504,0,4,66,40.68992,-73.90951,2,63,2,20,0.62,1,0,353.0
18192996,1,2,101,40.7785,-73.91693,2,55,1,5,0.15,2,0,850.0
22118802,0,4,66,40.7007,-73.92359,2,90,3,3,0.09,1,0,951.0
101529107,0,4,158,40.71124,-73.96451,3,164,2,1,0.03,1,0,917.0
74782658,0,2,88,40.70075,-73.88743,2,40,1,117,3.63,1,300,9.0
14521207,0,4,160,40.72831,-73.95634,3,250,3,2,0.11,1,0,474.0
101550977,1,5,202,40.70488,-74.00744,2,95,5,45,1.4,2,272,47.0
101550977,1,5,202,40.70602,-74.00891,2,90,4,61,1.9,2,246,42.0
25685076,0,4,93,40.63725,-73.97345,2,111,1,74,2.28,1,156,10.0
101557399,0,4,114,40.6418,-73.93947,3,120,2,56,1.82,1,85,3.0
34331702,0,4,121,40.68887,-73.92903,3,95,4,20,1.81,1,14,13.0
69652097,0,5,196,40.80131,-73.97114,3,175,21,5,0.19,1,0,16.0
101569412,0,5,149,40.78918,-73.94652,3,100,7,17,0.54,1,11,296.0
39668851,0,4,121,40.68338,-73.95075,3,100,5,11,0.44,1,298,26.0
909710,0,4,158,40.70634,-73.95338,2,49,5,17,0.53,1,0,436.0
101604346,0,4,159,40.63447,-74.02455,3,116,1,213,6.55,1,314,9.0
15600805,0,5,206,40.73975,-73.99848,3,265,3,2,0.06,1,0,955.0
148108,1,5,188,40.72297,-73.98946,2,333,1,40,1.27,2,62,30.0
101632253,0,5,149,40.78857,-73.94952,2,100,3,20,0.66,1,188,395.0
101643312,1,2,65,40.72816,-73.73874,3,320,30,0,0.0,2,180,
16098958,1,5,204,40.76258,-73.98575,3,155,30,1,0.03,96,309,919.0
3398280,0,4,123,40.65776,-73.96174,2,65,20,3,0.39,1,35,71.0
101643312,1,2,65,40.72828,-73.73542,2,149,30,0,0.0,2,90,
2908180,0,5,149,40.7898,-73.94213,2,125,5,59,2.03,1,110,8.0
57109253,0,4,158,40.71365,-73.96232,2,70,3,12,0.38,1,188,273.0
101653570,1,4,121,40.68955,-73.95117,2,59,2,195,6.01,3,40,19.0
8076786,1,4,128,40.65888,-74.00044,2,89,1,2,0.1,3,281,15.0
101653570,1,4,121,40.68908,-73.95545,2,59,2,171,5.26,3,57,20.0
85726670,0,5,190,40.77043,-73.95557,3,150,3,2,0.08,1,0,31.0
96098402,1,5,210,40.75365,-73.97151,2,369,3,8,0.25,12,365,877.0
17043144,0,4,66,40.70018,-73.93858,2,55,3,1,0.03,1,0,967.0
83246395,0,5,194,40.75764,-73.98963,2,150,2,0,0.0,1,0,
44706272,0,4,158,40.70835,-73.955,2,45,3,4,0.13,1,0,710.0
101712494,1,2,38,40.67126,-73.72982,2,55,2,4,0.13,2,349,626.0
101712494,1,2,38,40.67104,-73.73006,2,55,2,12,0.37,2,355,312.0
8881924,0,5,200,40.71819,-73.99786,3,196,6,6,0.2,1,268,44.0
11075539,0,4,66,40.69688,-73.93396,2,69,2,96,2.93,1,36,10.0
25851147,0,5,137,40.81736,-73.95294,2,65,3,49,1.5,1,46,47.0
6109872,0,5,188,40.7209,-73.98428,2,100,2,16,0.5,1,66,577.0
51830483,1,5,194,40.76028,-73.98846,2,92,1,140,4.29,2,152,23.0
5321130,0,4,121,40.68915,-73.95245,3,365,5,77,2.44,1,112,20.0
101772343,0,4,158,40.71585,-73.95325,3,136,30,8,0.3,1,0,85.0
1515114,0,5,187,40.72503,-73.97851,3,300,10,4,0.53,1,16,57.0
18314550,0,4,128,40.66451,-73.99342,3,175,2,6,0.2,1,18,82.0
87370616,1,1,91,40.82006,-73.90332,2,80,2,77,2.37,2,365,3.0
3033622,1,4,152,40.65237,-73.97365,3,90,7,1,0.05,2,210,556.0
3484474,0,4,121,40.68561,-73.95431,3,150,30,13,0.41,1,220,40.0
12210788,0,5,196,40.79516,-73.96813,2,119,1,117,3.61,1,365,31.0
24867105,0,2,101,40.77176,-73.90885,2,75,3,0,0.0,1,0,
903086,0,5,188,40.71206,-73.98824,2,99,5,0,0.0,1,0,
9718720,0,4,158,40.71889,-73.95786,3,450,5,15,0.49,1,60,52.0
14258860,0,4,158,40.71809,-73.95283,3,200,5,1,0.03,1,0,969.0
5435740,0,4,123,40.65989,-73.95386,3,99,2,96,2.98,1,0,42.0
24425145,0,5,190,40.76395,-73.96196,3,270,1,3,0.1,1,0,472.0
16098958,1,5,199,40.74437,-73.97295,3,190,30,4,0.13,96,331,177.0
22541573,1,5,206,40.74565,-73.99183,3,205,30,1,0.05,87,365,579.0
868197,0,4,66,40.69945,-73.92255,2,39,16,38,1.21,1,192,39.0
101976032,0,5,206,40.74407,-73.99366,3,499,4,69,2.13,1,280,22.0
30283594,1,5,194,40.7617,-73.99762,3,275,30,2,0.08,121,365,661.0
101982307,1,4,158,40.71512,-73.95655,2,80,2,29,0.9,2,34,253.0
90025899,0,4,192,40.70416,-73.98539,2,105,2,146,4.52,1,62,10.0
12733096,0,5,187,40.73296,-73.98884,3,275,2,0,0.0,1,0,
88895712,0,4,158,40.71738,-73.94527,3,150,4,11,0.36,1,0,187.0
795031,1,4,158,40.70809,-73.9519,2,70,2,117,3.71,2,35,22.0
6834967,0,5,206,40.74124,-74.00025,3,150,6,1,0.03,1,0,961.0
97657342,0,4,117,40.60396,-73.95761,3,146,3,98,3.11,1,79,9.0
28966357,1,5,149,40.78697,-73.94469,2,99,2,90,2.79,3,92,59.0
14370,0,4,183,40.67358,-73.97171,3,125,7,1,0.03,1,0,917.0
102016115,0,4,152,40.65131,-73.97866,2,125,2,89,2.78,1,310,17.0
101883929,0,4,182,40.68326,-73.98004,3,182,4,83,2.82,1,254,17.0
16878736,0,4,121,40.67989,-73.94298,2,55,2,16,0.52,1,311,190.0
5450219,0,4,182,40.68501,-73.98581,3,255,3,16,0.52,1,33,31.0
39890192,1,5,194,40.76383,-73.98947,3,160,45,17,0.54,12,281,62.0
39890192,1,5,194,40.76399,-73.98971,3,160,45,16,0.52,12,345,61.0
102072740,0,5,86,40.83837,-73.94224,2,75,1,2,0.06,1,0,413.0
61842904,1,4,180,40.67821,-73.96588,3,125,30,6,0.23,3,55,160.0
24215329,0,4,121,40.68697,-73.92271,2,60,2,0,0.0,1,0,
102075715,0,4,121,40.68541,-73.95224,2,80,1,1,1.0,1,350,10.0
101978485,0,5,143,40.71165,-73.9993,3,125,1,59,1.82,1,88,81.0
102080453,1,4,121,40.694,-73.94675,2,54,1,166,5.09,2,0,18.0
45009,0,4,121,40.69395,-73.95934,3,170,2,149,4.6,1,1,12.0
44498923,0,2,67,40.74075,-73.92619,3,115,3,143,4.43,1,3,17.0
59059294,0,4,93,40.6378,-73.9696,2,65,4,7,0.22,1,0,44.0
1546439,0,5,187,40.72868,-73.99036,2,50,4,1,0.03,1,0,954.0
12475280,0,4,121,40.68899,-73.95555,2,44,28,0,0.0,1,0,
22541573,1,5,206,40.74584,-73.99103,3,229,30,3,0.12,87,364,124.0
